Time,accX,accY,accZ
12.205448,-71.0,81.0,1184.0
12.212119999999999,-70.0,77.0,1178.0
12.218784,-67.0,78.0,1180.0
12.225451999999999,-66.0,83.0,1166.0
12.232111999999999,-69.0,78.0,1153.0
12.238783999999999,-68.0,72.0,1135.0
12.245448,-66.0,75.0,1115.0
12.252116,-60.0,72.0,1077.0
12.25878,-57.0,69.0,1037.0
12.265448,-55.0,73.0,1010.0
12.272112,-44.0,61.0,978.0
12.27878,-42.0,58.0,950.0
12.285444,-46.0,56.0,919.0
12.292112,-37.0,54.0,885.0
12.298772,-38.0,55.0,871.0
12.305444,-39.0,50.0,862.0
12.312108,-38.0,55.0,851.0
12.318776,-29.0,52.0,850.0
12.32544,-36.0,57.0,853.0
12.332108,-38.0,52.0,861.0
12.338772,-42.0,55.0,873.0
12.345436,-41.0,51.0,896.0
12.352103999999999,-40.0,61.0,916.0
12.358768,-47.0,61.0,958.0
12.365435999999999,-49.0,65.0,985.0
12.3721,-54.0,64.0,1015.0
12.378767999999999,-58.0,67.0,1045.0
12.385432,-57.0,65.0,1069.0
12.3921,-61.0,71.0,1111.0
12.39876,-65.0,75.0,1128.0
12.405432,-67.0,79.0,1156.0
12.412092,-72.0,75.0,1174.0
12.418764,-72.0,78.0,1183.0
12.425424,-68.0,77.0,1181.0
12.432096,-71.0,84.0,1178.0
12.438752,-71.0,79.0,1174.0
12.445424,-70.0,78.0,1164.0
12.452088,-68.0,69.0,1143.0
12.458756,-58.0,71.0,1121.0
12.46542,-61.0,73.0,1092.0
12.472092,-62.0,70.0,1057.0
12.478752,-56.0,64.0,1030.0
12.48542,-51.0,61.0,999.0
12.492084,-49.0,60.0,966.0
12.498756,-43.0,62.0,938.0
12.505416,-38.0,57.0,908.0
12.512088,-40.0,58.0,888.0
12.518756,-37.0,58.0,863.0
12.52542,-35.0,59.0,861.0
12.532084,-34.0,54.0,852.0
12.538751999999999,-29.0,53.0,848.0
12.545416,-36.0,54.0,853.0
12.552083999999999,-33.0,57.0,868.0
12.558748,-37.0,57.0,886.0
12.565415999999999,-38.0,55.0,908.0
12.572084,-44.0,57.0,942.0
12.578748,-49.0,63.0,972.0
12.585416,-50.0,64.0,995.0
12.59208,-54.0,73.0,1024.0
12.598748,-59.0,69.0,1059.0
12.605412,-60.0,72.0,1091.0
12.612076,-62.0,71.0,1113.0
12.618744,-65.0,76.0,1142.0
12.625408,-66.0,73.0,1158.0
12.632076,-75.0,78.0,1173.0
12.63874,-66.0,86.0,1172.0
12.645408,-71.0,78.0,1172.0
12.652072,-69.0,76.0,1176.0
12.65874,-70.0,74.0,1166.0
12.665403999999999,-65.0,76.0,1148.0
12.672072,-66.0,74.0,1123.0
12.67874,-64.0,72.0,1111.0
12.685404,-56.0,72.0,1070.0
12.692067999999999,-55.0,73.0,1049.0
12.698736,-55.0,65.0,1010.0
12.705404,-48.0,63.0,991.0
12.712068,-44.0,59.0,956.0
12.718732,-41.0,59.0,917.0
12.7254,-42.0,59.0,908.0
12.732068,-42.0,56.0,886.0
12.738724,-34.0,56.0,864.0
12.745396,-33.0,56.0,854.0
12.752056,-30.0,57.0,853.0
12.758728,-35.0,52.0,855.0
12.765388,-37.0,57.0,863.0
12.77206,-38.0,56.0,873.0
12.778724,-43.0,58.0,900.0
12.785392,-41.0,60.0,918.0
12.792052,-46.0,63.0,955.0
12.798727999999999,-48.0,63.0,980.0
12.805384,-53.0,63.0,1011.0
12.812059999999999,-60.0,68.0,1031.0
12.818716,-61.0,70.0,1070.0
12.825388,-60.0,70.0,1102.0
12.832052,-64.0,72.0,1124.0
12.83872,-67.0,76.0,1142.0
12.845384,-65.0,78.0,1161.0
12.852052,-71.0,75.0,1169.0
12.85872,-67.0,78.0,1170.0
12.865383999999999,-72.0,77.0,1170.0
12.872052,-70.0,74.0,1172.0
12.87872,-64.0,75.0,1160.0
12.885384,-67.0,74.0,1140.0
12.892052,-65.0,72.0,1121.0
12.898716,-61.0,70.0,1102.0
12.905384,-56.0,73.0,1061.0
12.912048,-54.0,69.0,1033.0
12.918712,-53.0,61.0,998.0
12.925379999999999,-48.0,67.0,980.0
12.932044,-43.0,57.0,947.0
12.938711999999999,-40.0,63.0,919.0
12.945376,-36.0,60.0,887.0
12.952043999999999,-37.0,59.0,880.0
12.958708,-34.0,54.0,868.0
12.965376,-31.0,55.0,861.0
12.97204,-31.0,54.0,858.0
12.978708,-32.0,49.0,861.0
12.985372,-33.0,54.0,876.0
12.99204,-37.0,57.0,891.0
12.998704,-40.0,61.0,909.0
13.005372,-40.0,58.0,937.0
13.012036,-49.0,56.0,967.0
13.018704,-50.0,62.0,987.0
13.025371999999999,-57.0,63.0,1022.0
13.032036,-54.0,69.0,1042.0
13.038704,-60.0,72.0,1070.0
13.045368,-64.0,71.0,1106.0
13.052031999999999,-66.0,76.0,1126.0
13.0587,-67.0,77.0,1146.0
13.065363999999999,-69.0,77.0,1162.0
13.072032,-69.0,78.0,1170.0
13.078692,-70.0,78.0,1172.0
13.085364,-73.0,74.0,1177.0
13.092024,-69.0,83.0,1159.0
13.098696,-68.0,78.0,1157.0
13.105356,-67.0,80.0,1138.0
13.112028,-60.0,76.0,1107.0
13.118687999999999,-58.0,76.0,1082.0
13.125359999999999,-58.0,72.0,1045.0
13.132019999999999,-58.0,63.0,1017.0
13.138691999999999,-50.0,62.0,997.0
13.145351999999999,-48.0,65.0,966.0
13.152023999999999,-44.0,63.0,946.0
13.158684,-38.0,59.0,913.0
13.165356,-41.0,58.0,904.0
13.172016,-38.0,58.0,874.0
13.178688,-36.0,60.0,857.0
13.185348,-32.0,57.0,864.0
13.19202,-35.0,51.0,857.0
13.19868,-33.0,55.0,871.0
13.205352,-36.0,60.0,879.0
13.212016,-37.0,59.0,905.0
13.218684,-41.0,60.0,918.0
13.225348,-43.0,62.0,952.0
13.232016,-50.0,68.0,982.0
13.238684,-51.0,65.0,996.0
13.245348,-51.0,61.0,1033.0
13.252016,-59.0,73.0,1060.0
13.25868,-61.0,69.0,1088.0
13.265348,-56.0,76.0,1121.0
13.272012,-65.0,74.0,1135.0
13.278675999999999,-68.0,78.0,1166.0
13.28534,-69.0,77.0,1162.0
13.292008,-72.0,75.0,1174.0
13.298676,-70.0,78.0,1167.0
13.30534,-67.0,75.0,1168.0
13.312007999999999,-66.0,74.0,1153.0
13.318676,-67.0,75.0,1144.0
13.325339999999999,-67.0,74.0,1122.0
13.332004,-55.0,76.0,1095.0
13.338671999999999,-55.0,65.0,1073.0
13.34534,-54.0,71.0,1035.0
13.352003999999999,-47.0,66.0,1018.0
13.358672,-48.0,62.0,984.0
13.365336,-43.0,63.0,964.0
13.372,-42.0,58.0,938.0
13.378668,-37.0,59.0,906.0
13.385332,-44.0,55.0,893.0
13.392,-36.0,59.0,876.0
13.398667999999999,-35.0,57.0,865.0
13.405332,-35.0,54.0,867.0
13.411999999999999,-36.0,54.0,870.0
13.41866,-33.0,56.0,876.0
13.425332,-38.0,49.0,884.0
13.431987999999999,-41.0,58.0,903.0
13.438664,-47.0,65.0,940.0
13.445324,-46.0,64.0,964.0
13.451991999999999,-51.0,61.0,988.0
13.458656,-50.0,60.0,1013.0
13.465323999999999,-55.0,66.0,1049.0
13.471983999999999,-55.0,69.0,1075.0
13.478655999999999,-60.0,73.0,1103.0
13.485316,-64.0,76.0,1122.0
13.491988,-68.0,72.0,1138.0
13.498652,-68.0,74.0,1151.0
13.505324,-68.0,76.0,1164.0
13.51198,-72.0,76.0,1171.0
13.518656,-68.0,74.0,1168.0
13.525312,-67.0,78.0,1154.0
13.531984,-69.0,79.0,1139.0
13.538648,-63.0,76.0,1134.0
13.545316,-63.0,74.0,1108.0
13.551984,-67.0,72.0,1086.0
13.558652,-54.0,73.0,1059.0
13.565316,-53.0,69.0,1035.0
13.571983999999999,-45.0,63.0,995.0
13.578648,-49.0,62.0,980.0
13.585312,-47.0,59.0,955.0
13.59198,-39.0,60.0,929.0
13.598647999999999,-38.0,54.0,905.0
13.605312,-39.0,57.0,874.0
13.611979999999999,-35.0,56.0,874.0
13.618644,-36.0,60.0,860.0
13.625312,-33.0,57.0,871.0
13.631976,-36.0,58.0,868.0
13.638644,-41.0,58.0,888.0
13.645308,-38.0,54.0,892.0
13.651971999999999,-44.0,59.0,928.0
13.65864,-43.0,62.0,950.0
13.665303999999999,-42.0,65.0,971.0
13.671972,-53.0,59.0,995.0
13.678636,-48.0,65.0,1026.0
13.685304,-55.0,68.0,1060.0
13.691968,-57.0,70.0,1073.0
13.698635999999999,-62.0,71.0,1108.0
13.7053,-67.0,80.0,1121.0
13.711967999999999,-65.0,75.0,1143.0
13.718632,-63.0,71.0,1157.0
13.725299999999999,-65.0,70.0,1165.0
13.731968,-65.0,74.0,1166.0
13.738631999999999,-69.0,77.0,1167.0
13.745296,-70.0,75.0,1156.0
13.751964,-65.0,74.0,1142.0
13.758628,-64.0,73.0,1119.0
13.765296,-58.0,73.0,1107.0
13.771956,-59.0,68.0,1074.0
13.778628,-57.0,62.0,1048.0
13.785288,-55.0,66.0,1019.0
13.79196,-51.0,65.0,990.0
13.79862,-45.0,64.0,966.0
13.805292,-45.0,63.0,945.0
13.811952,-40.0,59.0,921.0
13.818624,-43.0,58.0,894.0
13.825284,-37.0,57.0,877.0
13.831956,-35.0,50.0,874.0
13.838612,-31.0,54.0,875.0
13.845288,-34.0,54.0,867.0
13.851948,-35.0,58.0,873.0
13.85862,-37.0,57.0,894.0
13.86528,-41.0,53.0,910.0
13.871952,-42.0,55.0,921.0
13.878612,-48.0,60.0,959.0
13.885284,-44.0,60.0,985.0
13.891952,-54.0,62.0,1007.0
13.898615999999999,-52.0,69.0,1039.0
13.905284,-57.0,76.0,1059.0
13.911947999999999,-60.0,74.0,1084.0
13.918616,-71.0,75.0,1112.0
13.925276,-66.0,76.0,1138.0
13.931948,-66.0,74.0,1145.0
13.938612,-68.0,77.0,1158.0
13.945276,-60.0,76.0,1160.0
13.951944,-70.0,73.0,1169.0
13.958608,-69.0,77.0,1151.0
13.965276,-69.0,77.0,1146.0
13.971943999999999,-67.0,78.0,1141.0
13.978608,-63.0,74.0,1111.0
13.985272,-60.0,68.0,1094.0
13.99194,-59.0,63.0,1058.0
13.998604,-55.0,64.0,1032.0
14.005272,-52.0,68.0,1012.0
14.011936,-53.0,63.0,972.0
14.0186,-44.0,61.0,965.0
14.025267999999999,-44.0,59.0,931.0
14.031936,-43.0,55.0,902.0
14.038604,-39.0,57.0,894.0
14.045268,-43.0,56.0,879.0
14.051936,-36.0,53.0,877.0
14.0586,-36.0,56.0,872.0
14.065263999999999,-39.0,59.0,872.0
14.071932,-41.0,57.0,877.0
14.0786,-40.0,56.0,900.0
14.085263999999999,-38.0,59.0,911.0
14.091928,-47.0,61.0,938.0
14.098595999999999,-42.0,59.0,967.0
14.105264,-50.0,68.0,991.0
14.11192,-55.0,68.0,1013.0
14.118596,-57.0,72.0,1045.0
14.125256,-60.0,70.0,1071.0
14.131928,-65.0,79.0,1097.0
14.138588,-64.0,68.0,1120.0
14.14526,-66.0,73.0,1142.0
14.151919999999999,-67.0,74.0,1157.0
14.158591999999999,-67.0,75.0,1150.0
14.165251999999999,-65.0,76.0,1158.0
14.17192,-69.0,80.0,1159.0
14.17858,-68.0,75.0,1143.0
14.185252,-66.0,72.0,1140.0
14.191915999999999,-65.0,69.0,1123.0
14.198587999999999,-62.0,74.0,1103.0
14.205244,-59.0,68.0,1076.0
14.211915999999999,-61.0,70.0,1042.0
14.218575999999999,-55.0,71.0,1025.0
14.225252,-52.0,63.0,993.0
14.231916,-48.0,68.0,980.0
14.238584,-45.0,61.0,954.0
14.245248,-43.0,60.0,918.0
14.251916,-39.0,57.0,906.0
14.258576,-34.0,58.0,887.0
14.265244,-39.0,61.0,880.0
14.271912,-36.0,55.0,879.0
14.27858,-34.0,60.0,875.0
14.28524,-34.0,52.0,879.0
14.291912,-37.0,53.0,887.0
14.298575999999999,-38.0,59.0,914.0
14.305244,-42.0,58.0,919.0
14.311907999999999,-44.0,59.0,956.0
14.318572,-45.0,63.0,974.0
14.325239999999999,-51.0,69.0,1007.0
14.331908,-51.0,64.0,1035.0
14.338572,-58.0,70.0,1050.0
14.345239999999999,-57.0,75.0,1081.0
14.351904,-63.0,75.0,1109.0
14.358571999999999,-60.0,75.0,1123.0
14.365236,-65.0,70.0,1137.0
14.3719,-64.0,77.0,1149.0
14.378568,-66.0,77.0,1152.0
14.385232,-70.0,76.0,1156.0
14.3919,-64.0,78.0,1159.0
14.398568,-69.0,77.0,1141.0
14.405232,-61.0,75.0,1136.0
14.411895999999999,-66.0,76.0,1109.0
14.418564,-61.0,76.0,1096.0
14.425227999999999,-59.0,71.0,1064.0
14.431896,-57.0,67.0,1033.0
14.438559999999999,-54.0,65.0,1012.0
14.445228,-52.0,63.0,993.0
14.451888,-44.0,62.0,974.0
14.45856,-43.0,64.0,940.0
14.46522,-42.0,50.0,921.0
14.471892,-36.0,53.0,893.0
14.478548,-33.0,61.0,890.0
14.485223999999999,-39.0,59.0,882.0
14.491883999999999,-35.0,57.0,881.0
14.498552,-38.0,57.0,881.0
14.505216,-37.0,56.0,888.0
14.511887999999999,-40.0,56.0,899.0
14.518548,-39.0,59.0,920.0
14.525220000000001,-46.0,60.0,945.0
14.531880000000001,-43.0,63.0,965.0
14.538552,-50.0,62.0,986.0
14.545212,-54.0,64.0,1012.0
14.551884000000001,-56.0,73.0,1034.0
14.558544000000001,-59.0,71.0,1064.0
14.565216,-60.0,68.0,1087.0
14.571884,-62.0,71.0,1115.0
14.578547999999998,-64.0,75.0,1124.0
14.585211999999999,-65.0,77.0,1142.0
14.59188,-69.0,77.0,1148.0
14.598544,-68.0,76.0,1153.0
14.605208000000001,-61.0,78.0,1158.0
14.61188,-67.0,76.0,1144.0
14.618544,-63.0,77.0,1139.0
14.625208,-66.0,75.0,1136.0
14.631875999999998,-60.0,68.0,1113.0
14.638539999999999,-62.0,74.0,1085.0
14.645208,-57.0,65.0,1051.0
14.651872000000001,-56.0,66.0,1025.0
14.658539999999999,-49.0,64.0,999.0
14.665208,-45.0,64.0,983.0
14.671872,-44.0,56.0,958.0
14.678539999999998,-43.0,58.0,938.0
14.685203999999999,-37.0,59.0,909.0
14.691868,-40.0,59.0,896.0
14.698532,-39.0,59.0,890.0
14.705199999999998,-36.0,50.0,883.0
14.711867999999999,-38.0,57.0,875.0
14.718532,-41.0,52.0,884.0
14.725200000000001,-36.0,57.0,903.0
14.731863999999998,-38.0,56.0,905.0
14.738532,-41.0,55.0,938.0
14.745196,-42.0,60.0,959.0
14.751864000000001,-54.0,61.0,974.0
14.758531999999999,-50.0,67.0,998.0
14.765196,-54.0,68.0,1025.0
14.771864,-54.0,70.0,1045.0
14.778527999999998,-59.0,68.0,1065.0
14.785191999999999,-62.0,72.0,1101.0
14.791851999999999,-66.0,73.0,1124.0
14.798524,-66.0,75.0,1129.0
14.805184,-69.0,73.0,1150.0
14.811855999999999,-64.0,79.0,1154.0
14.81852,-65.0,79.0,1152.0
14.825188,-70.0,78.0,1152.0
14.831851999999998,-67.0,78.0,1142.0
14.838519999999999,-65.0,75.0,1130.0
14.84518,-63.0,74.0,1115.0
14.851852000000001,-63.0,73.0,1091.0
14.858512000000001,-59.0,72.0,1069.0
14.865184,-54.0,71.0,1047.0
14.871844,-53.0,68.0,1019.0
14.878516000000001,-54.0,66.0,996.0
14.885175999999998,-49.0,61.0,970.0
14.891848,-48.0,59.0,946.0
14.898512,-42.0,60.0,918.0
14.905179999999998,-38.0,59.0,910.0
14.911847999999999,-39.0,61.0,895.0
14.918512,-37.0,58.0,882.0
14.925180000000001,-35.0,57.0,887.0
14.931847999999999,-37.0,56.0,880.0
14.938512,-40.0,57.0,898.0
14.945176,-38.0,54.0,906.0
14.951844000000001,-41.0,55.0,928.0
14.958507999999998,-40.0,63.0,940.0
14.965176,-46.0,65.0,962.0
14.97184,-52.0,68.0,985.0
14.978507999999998,-53.0,67.0,1005.0
14.985171999999999,-55.0,63.0,1033.0
14.99184,-57.0,68.0,1053.0
14.998504,-59.0,65.0,1075.0
15.005171999999998,-62.0,69.0,1109.0
15.011835999999999,-66.0,75.0,1123.0
15.018504,-69.0,77.0,1134.0
15.025168,-68.0,77.0,1142.0
15.031835999999998,-67.0,74.0,1154.0
15.038499999999999,-66.0,77.0,1156.0
15.045168,-65.0,77.0,1151.0
15.051832000000001,-68.0,68.0,1142.0
15.058499999999999,-66.0,73.0,1127.0
15.065164,-62.0,69.0,1108.0
15.071832,-57.0,70.0,1088.0
15.078499999999998,-54.0,68.0,1059.0
15.085163999999999,-56.0,68.0,1030.0
15.091832,-57.0,63.0,1015.0
15.098496,-46.0,65.0,982.0
15.105163999999998,-43.0,66.0,972.0
15.111828,-43.0,56.0,940.0
15.118492,-38.0,59.0,926.0
15.125160000000001,-41.0,61.0,909.0
15.131820000000001,-39.0,55.0,895.0
15.138492,-41.0,59.0,880.0
15.145147999999999,-38.0,57.0,880.0
15.151823999999998,-44.0,59.0,887.0
15.158483999999998,-39.0,54.0,894.0
15.165156,-38.0,55.0,903.0
15.171816,-40.0,55.0,925.0
15.178487999999998,-47.0,59.0,951.0
15.185147999999998,-44.0,63.0,975.0
15.19182,-46.0,62.0,990.0
15.19848,-55.0,68.0,1028.0
15.205151999999998,-50.0,65.0,1041.0
15.211811999999998,-57.0,73.0,1072.0
15.218484,-59.0,74.0,1092.0
15.225144,-62.0,69.0,1115.0
15.231815999999998,-67.0,77.0,1131.0
15.238475999999999,-68.0,75.0,1135.0
15.245148,-65.0,78.0,1151.0
15.251812000000001,-65.0,74.0,1147.0
15.258479999999999,-66.0,82.0,1144.0
15.265144,-66.0,76.0,1141.0
15.271812,-64.0,75.0,1127.0
15.278479999999998,-63.0,73.0,1112.0
15.285143999999999,-61.0,69.0,1104.0
15.291808,-59.0,73.0,1068.0
15.298476,-56.0,64.0,1044.0
15.305139999999998,-55.0,64.0,1019.0
15.311808,-53.0,63.0,1004.0
15.318472,-46.0,60.0,976.0
15.325140000000001,-44.0,60.0,957.0
15.331803999999998,-43.0,58.0,948.0
15.338472,-39.0,57.0,912.0
15.34514,-39.0,57.0,896.0
15.351803999999998,-40.0,56.0,895.0
15.358471999999999,-36.0,59.0,884.0
15.365136,-34.0,59.0,889.0
15.3718,-36.0,55.0,894.0
15.378464000000001,-36.0,55.0,907.0
15.385131999999999,-39.0,59.0,917.0
15.3918,-45.0,60.0,942.0
15.398464,-45.0,66.0,955.0
15.405131999999998,-48.0,65.0,979.0
15.411795999999999,-52.0,63.0,1009.0
15.418464,-54.0,65.0,1021.0
15.425128,-54.0,68.0,1045.0
15.431795999999999,-58.0,72.0,1085.0
15.43846,-58.0,71.0,1099.0
15.445128,-68.0,73.0,1115.0
15.451792000000001,-67.0,74.0,1132.0
15.458455999999998,-65.0,75.0,1136.0
15.465124,-66.0,76.0,1145.0
15.471784,-65.0,75.0,1144.0
15.478455999999998,-64.0,79.0,1142.0
15.485115999999998,-64.0,68.0,1142.0
15.491788,-63.0,74.0,1116.0
15.498452,-62.0,75.0,1109.0
15.505119999999998,-62.0,77.0,1086.0
15.511779999999998,-56.0,71.0,1066.0
15.518456,-53.0,67.0,1043.0
15.525112,-48.0,66.0,1011.0
15.531787999999999,-50.0,61.0,984.0
15.538447999999999,-44.0,58.0,969.0
15.545116,-46.0,67.0,950.0
15.551776,-42.0,57.0,930.0
15.558451999999999,-38.0,62.0,908.0
15.565107999999999,-39.0,60.0,898.0
15.571784000000001,-36.0,50.0,887.0
15.57844,-39.0,56.0,896.0
15.585111999999999,-38.0,55.0,893.0
15.591776,-38.0,53.0,897.0
15.598448000000001,-41.0,57.0,916.0
15.605107999999998,-38.0,58.0,936.0
15.61178,-39.0,58.0,950.0
15.61844,-45.0,62.0,967.0
15.625111999999998,-44.0,59.0,991.0
15.631775999999999,-50.0,59.0,1018.0
15.638444,-52.0,58.0,1034.0
15.645104,-57.0,66.0,1061.0
15.651775999999998,-62.0,69.0,1078.0
15.658435999999998,-63.0,70.0,1110.0
15.665108,-66.0,75.0,1120.0
15.671772,-62.0,74.0,1137.0
15.678439999999998,-67.0,68.0,1148.0
15.685103999999999,-71.0,78.0,1143.0
15.691772,-69.0,74.0,1146.0
15.698436000000001,-65.0,75.0,1137.0
15.705103999999999,-67.0,76.0,1129.0
15.711768,-61.0,78.0,1118.0
15.718436,-62.0,67.0,1091.0
15.725100000000001,-55.0,69.0,1071.0
15.731767999999999,-55.0,73.0,1051.0
15.738432,-54.0,68.0,1031.0
15.745096,-50.0,72.0,1004.0
15.751763999999998,-52.0,67.0,985.0
15.758431999999999,-47.0,67.0,960.0
15.765096,-42.0,60.0,944.0
15.77176,-41.0,62.0,928.0
15.778427999999998,-39.0,59.0,911.0
15.785091999999999,-40.0,62.0,900.0
15.79176,-36.0,54.0,895.0
15.798424,-37.0,50.0,885.0
15.805091999999998,-36.0,52.0,891.0
15.811751999999998,-42.0,55.0,905.0
15.818424,-38.0,59.0,914.0
15.825084,-39.0,66.0,932.0
15.831755999999999,-47.0,61.0,957.0
15.838415999999999,-46.0,57.0,977.0
15.845088,-49.0,62.0,997.0
15.851748,-55.0,68.0,1023.0
15.858419999999999,-55.0,71.0,1042.0
15.865079999999999,-54.0,67.0,1059.0
15.871752,-62.0,73.0,1089.0
15.878412,-64.0,75.0,1109.0
15.885083999999999,-65.0,76.0,1128.0
15.891744,-64.0,71.0,1132.0
15.898416000000001,-66.0,73.0,1143.0
15.905076000000001,-67.0,68.0,1139.0
15.911748,-67.0,79.0,1138.0
15.918403999999999,-64.0,73.0,1126.0
15.925080000000001,-62.0,74.0,1124.0
15.931736,-68.0,75.0,1107.0
15.938412,-60.0,72.0,1084.0
15.945076,-60.0,68.0,1066.0
15.951743999999998,-55.0,66.0,1040.0
15.958407999999999,-52.0,64.0,1027.0
15.965072,-48.0,67.0,994.0
15.971744000000001,-46.0,63.0,978.0
15.978404000000001,-47.0,63.0,953.0
15.985071999999999,-40.0,58.0,940.0
15.99174,-42.0,58.0,913.0
15.998404,-40.0,58.0,901.0
16.005072,-36.0,58.0,892.0
16.01174,-39.0,56.0,900.0
16.018404,-38.0,57.0,894.0
16.025071999999998,-33.0,61.0,907.0
16.031736,-43.0,56.0,908.0
16.038404,-41.0,62.0,927.0
16.045068,-41.0,58.0,945.0
16.051732,-46.0,63.0,962.0
16.0584,-45.0,67.0,990.0
16.065064,-50.0,72.0,1016.0
16.071732,-53.0,68.0,1032.0
16.078395999999998,-54.0,65.0,1050.0
16.08506,-58.0,70.0,1073.0
16.091732,-63.0,68.0,1099.0
16.098396,-59.0,71.0,1110.0
16.105059999999998,-65.0,75.0,1126.0
16.111728,-63.0,75.0,1139.0
16.118392,-71.0,75.0,1146.0
16.125056,-68.0,74.0,1145.0
16.131724,-65.0,74.0,1136.0
16.138392,-67.0,74.0,1126.0
16.145056,-65.0,75.0,1116.0
16.151716,-65.0,68.0,1095.0
16.158392,-60.0,74.0,1073.0
16.165048,-52.0,73.0,1056.0
16.171724,-56.0,69.0,1032.0
16.17838,-53.0,65.0,1011.0
16.185052,-51.0,57.0,990.0
16.191712,-47.0,60.0,976.0
16.198387999999998,-44.0,65.0,949.0
16.205044,-46.0,58.0,930.0
16.211716,-37.0,63.0,911.0
16.218376,-41.0,58.0,901.0
16.225048,-35.0,55.0,899.0
16.231711999999998,-37.0,55.0,890.0
16.238384,-39.0,53.0,903.0
16.24504,-37.0,60.0,904.0
16.251716,-41.0,57.0,920.0
16.258371999999998,-43.0,61.0,937.0
16.265044,-45.0,56.0,955.0
16.271704,-44.0,60.0,972.0
16.27838,-45.0,65.0,998.0
16.28504,-52.0,67.0,1012.0
16.291712,-56.0,72.0,1035.0
16.298372,-56.0,69.0,1061.0
16.305044,-60.0,72.0,1088.0
16.311708,-68.0,73.0,1103.0
16.318376,-63.0,76.0,1116.0
16.325039999999998,-65.0,76.0,1130.0
16.331704,-64.0,76.0,1130.0
16.338372,-67.0,71.0,1139.0
16.345036,-65.0,76.0,1130.0
16.351703999999998,-66.0,78.0,1129.0
16.358372,-62.0,72.0,1119.0
16.365032,-58.0,73.0,1111.0
16.371704,-60.0,68.0,1090.0
16.378363999999998,-59.0,68.0,1069.0
16.385036,-55.0,66.0,1048.0
16.3917,-53.0,66.0,1025.0
16.398367999999998,-54.0,65.0,1003.0
16.405027999999998,-46.0,62.0,989.0
16.4117,-44.0,63.0,962.0
16.418364,-49.0,61.0,950.0
16.425031999999998,-40.0,55.0,937.0
16.431696,-41.0,55.0,916.0
16.438364,-35.0,61.0,906.0
16.445028,-43.0,59.0,900.0
16.451691999999998,-39.0,57.0,902.0
16.45836,-36.0,59.0,903.0
16.465024,-44.0,55.0,913.0
16.471692,-43.0,58.0,932.0
16.478355999999998,-45.0,61.0,953.0
16.485024,-47.0,57.0,962.0
16.491684,-49.0,63.0,985.0
16.498356,-49.0,65.0,997.0
16.505015999999998,-48.0,62.0,1024.0
16.511688,-59.0,68.0,1055.0
16.518348,-58.0,75.0,1067.0
16.525019999999998,-66.0,73.0,1098.0
16.531679999999998,-64.0,77.0,1107.0
16.538352,-58.0,71.0,1121.0
16.545012,-65.0,71.0,1130.0
16.551683999999998,-62.0,67.0,1137.0
16.558343999999998,-66.0,76.0,1136.0
16.565016,-64.0,75.0,1125.0
16.571676,-64.0,74.0,1122.0
16.578348,-62.0,70.0,1112.0
16.585003999999998,-64.0,69.0,1096.0
16.59168,-57.0,66.0,1076.0
16.59834,-56.0,73.0,1058.0
16.605012,-58.0,68.0,1031.0
16.611672,-54.0,64.0,1020.0
16.618344,-55.0,61.0,999.0
16.625008,-48.0,58.0,973.0
16.631676,-50.0,64.0,956.0
16.63834,-47.0,59.0,935.0
16.645008,-39.0,62.0,924.0
16.651676,-36.0,57.0,914.0
16.65834,-40.0,60.0,909.0
16.665008,-41.0,55.0,901.0
16.671672,-37.0,56.0,900.0
16.67834,-38.0,58.0,906.0
16.685004,-41.0,62.0,926.0
16.691672,-41.0,58.0,937.0
16.698336,-40.0,62.0,955.0
16.705,-50.0,61.0,967.0
16.711668,-48.0,62.0,990.0
16.718332,-48.0,67.0,1016.0
16.724999999999998,-57.0,66.0,1029.0
16.731664,-59.0,70.0,1054.0
16.738332,-56.0,63.0,1079.0
16.745,-59.0,76.0,1100.0
16.751663999999998,-67.0,68.0,1113.0
16.758332,-60.0,76.0,1125.0
16.764996,-64.0,77.0,1125.0
16.771663999999998,-67.0,73.0,1134.0
16.778328,-66.0,79.0,1133.0
16.784992,-68.0,78.0,1127.0
16.79166,-66.0,74.0,1117.0
16.798324,-60.0,72.0,1107.0
16.804992,-58.0,66.0,1099.0
16.81166,-58.0,71.0,1073.0
16.818324,-58.0,71.0,1040.0
16.824988,-55.0,63.0,1032.0
16.831656,-54.0,63.0,1006.0
16.838324,-53.0,65.0,976.0
16.84498,-47.0,67.0,966.0
16.851656,-45.0,64.0,946.0
16.858316,-43.0,62.0,932.0
16.864984,-37.0,59.0,923.0
16.871648,-37.0,54.0,908.0
16.878315999999998,-34.0,56.0,901.0
16.884975999999998,-38.0,54.0,908.0
16.891652,-40.0,57.0,913.0
16.898312,-38.0,59.0,918.0
16.90498,-39.0,57.0,925.0
16.911644,-43.0,63.0,945.0
16.918316,-46.0,63.0,962.0
16.924972,-49.0,59.0,977.0
16.931648,-51.0,68.0,995.0
16.938304,-54.0,62.0,1025.0
16.944976,-55.0,73.0,1042.0
16.95164,-56.0,66.0,1071.0
16.958308,-61.0,67.0,1087.0
16.964976,-61.0,67.0,1102.0
16.971643999999998,-60.0,70.0,1110.0
16.978308,-61.0,74.0,1138.0
16.984976,-64.0,77.0,1128.0
16.99164,-69.0,77.0,1133.0
16.998304,-66.0,75.0,1126.0
