Time,Force,accX,accY,accZ,wx,wy,wz
8.800654999999999,1507129.0,-218.0,-135.0,-7703.0,1051.0,-84.0,1291.0
8.809902999999998,1511608.0,-213.0,-51.0,-7749.0,942.0,-136.0,1309.0
8.819711,1519239.0,-239.0,23.0,-7796.0,696.0,-189.0,1333.0
8.829842999999999,1519238.0,-232.0,77.0,-7858.0,359.0,-246.0,1370.0
8.839822999999999,1528881.0,-222.0,76.0,-7893.0,-14.0,-289.0,1397.0
8.849775,1539886.0,-226.0,35.0,-7938.0,-352.0,-326.0,1420.0
8.859860999999999,1551681.0,-208.0,-46.0,-7972.0,-626.0,-327.0,1440.0
8.869919,1563620.0,-225.0,-179.0,-8020.0,-679.0,-319.0,1450.0
8.879724999999999,1563621.0,-215.0,-274.0,-8079.0,-558.0,-310.0,1457.0
8.889764999999999,1575966.0,-231.0,-400.0,-8114.0,-292.0,-297.0,1454.0
8.899811,1587957.0,-246.0,-471.0,-8154.0,78.0,-274.0,1441.0
8.909775,1599728.0,-231.0,-468.0,-8188.0,489.0,-285.0,1433.0
8.919829,1611021.0,-267.0,-397.0,-8234.0,875.0,-306.0,1421.0
8.929837,1611020.0,-261.0,-323.0,-8276.0,1153.0,-343.0,1413.0
8.939775,1621557.0,-268.0,-204.0,-8326.0,1282.0,-371.0,1407.0
8.949793,1631534.0,-252.0,-104.0,-8363.0,1190.0,-390.0,1400.0
8.959836999999998,1640509.0,-240.0,9.0,-8399.0,941.0,-398.0,1396.0
8.969781,1648458.0,-236.0,64.0,-8412.0,580.0,-393.0,1395.0
8.979837,1648459.0,-235.0,83.0,-8440.0,181.0,-369.0,1392.0
8.989704999999999,1655318.0,-229.0,26.0,-8459.0,-191.0,-344.0,1386.0
8.999818999999999,1660723.0,-241.0,-77.0,-8450.0,-443.0,-313.0,1365.0
9.009815,1664976.0,-235.0,-194.0,-8445.0,-545.0,-281.0,1348.0
9.019781,1664977.0,-255.0,-290.0,-8439.0,-476.0,-277.0,1324.0
9.029817,1667792.0,-254.0,-395.0,-8419.0,-159.0,-276.0,1284.0
9.039781,1669217.0,-263.0,-453.0,-8393.0,213.0,-295.0,1248.0
9.049698999999999,1668956.0,-266.0,-463.0,-8370.0,615.0,-315.0,1204.0
9.059937,1666873.0,-252.0,-390.0,-8353.0,982.0,-334.0,1164.0
9.069719,1666872.0,-234.0,-307.0,-8349.0,1236.0,-344.0,1118.0
9.079918999999999,1663197.0,-224.0,-201.0,-8324.0,1336.0,-343.0,1075.0
9.089773,1657718.0,-216.0,-83.0,-8298.0,1252.0,-322.0,1034.0
9.100010999999999,1650783.0,-195.0,11.0,-8276.0,939.0,-267.0,1004.0
9.110576,1643168.0,-200.0,102.0,-8236.0,567.0,-238.0,980.0
9.120047,1643169.0,-227.0,89.0,-8204.0,167.0,-194.0,944.0
9.130573,1635054.0,-233.0,21.0,-8168.0,-197.0,-176.0,910.0
9.140061,1626535.0,-212.0,-54.0,-8125.0,-456.0,-163.0,875.0
9.150630999999999,1617784.0,-214.0,-162.0,-8067.0,-572.0,-161.0,837.0
9.160129999999999,1608951.0,-242.0,-276.0,-8028.0,-514.0,-183.0,797.0
9.170418999999999,1600134.0,-239.0,-372.0,-7974.0,-238.0,-199.0,752.0
9.180202,1600135.0,-217.0,-408.0,-7949.0,104.0,-215.0,701.0
9.19043,1591876.0,-200.0,-438.0,-7918.0,497.0,-221.0,656.0
9.200121999999999,1584217.0,-189.0,-407.0,-7926.0,814.0,-114.0,601.0
9.210531,1577060.0,-168.0,-308.0,-7890.0,1049.0,-122.0,534.0
9.220108,1577061.0,-147.0,-195.0,-7888.0,1150.0,-118.0,494.0
9.2305,1570700.0,-143.0,-77.0,-7895.0,1105.0,-133.0,448.0
9.240056999999998,1565111.0,-154.0,7.0,-7891.0,902.0,-108.0,410.0
9.250585,1560508.0,-148.0,81.0,-7878.0,490.0,-120.0,371.0
9.260041999999999,1557171.0,-170.0,94.0,-7874.0,91.0,-130.0,332.0
9.270566,1555220.0,-185.0,39.0,-7854.0,-290.0,-144.0,298.0
9.280054999999999,1555221.0,-173.0,8.0,-7854.0,-589.0,-158.0,258.0
9.290473,1554324.0,-196.0,-115.0,-7872.0,-755.0,-175.0,209.0
9.300277,1554915.0,-194.0,-236.0,-7888.0,-767.0,-190.0,160.0
9.310445,1557036.0,-178.0,-348.0,-7893.0,-624.0,-189.0,107.0
9.320108,1557037.0,-155.0,-384.0,-7927.0,-358.0,-184.0,55.0
9.330408999999998,1560734.0,-153.0,-445.0,-7935.0,85.0,-167.0,-4.0
9.340110999999998,1565781.0,-155.0,-425.0,-7957.0,437.0,-149.0,-58.0
9.350419,1571866.0,-154.0,-352.0,-8022.0,715.0,-121.0,-109.0
9.360114999999999,1578395.0,-154.0,-265.0,-8012.0,878.0,-92.0,-160.0
9.370425,1578394.0,-177.0,-132.0,-8072.0,873.0,2.0,-220.0
9.380187999999999,1585353.0,-186.0,-15.0,-8122.0,703.0,24.0,-261.0
9.390344999999998,1592270.0,-215.0,49.0,-8142.0,402.0,12.0,-300.0
9.400248,1598931.0,-206.0,92.0,-8161.0,24.0,24.0,-329.0
9.410271,1605570.0,-205.0,70.0,-8202.0,-478.0,-5.0,-363.0
9.420273,1605571.0,-221.0,8.0,-8214.0,-806.0,1.0,-402.0
9.430328999999999,1611442.0,-203.0,-93.0,-8225.0,-1006.0,9.0,-429.0
9.440339,1616877.0,-191.0,-224.0,-8223.0,-1048.0,33.0,-468.0
9.450286999999998,1621602.0,-170.0,-321.0,-8233.0,-918.0,76.0,-517.0
9.460254999999998,1625655.0,-176.0,-411.0,-8229.0,-661.0,122.0,-569.0
9.470242,1625654.0,-180.0,-448.0,-8242.0,-307.0,173.0,-616.0
9.480395,1629113.0,-190.0,-437.0,-8246.0,63.0,224.0,-669.0
9.490142999999998,1631978.0,-203.0,-389.0,-8247.0,380.0,259.0,-715.0
9.500496999999998,1634113.0,-227.0,-264.0,-8258.0,619.0,271.0,-753.0
9.510139999999998,1635340.0,-243.0,-170.0,-8281.0,631.0,274.0,-779.0
9.520414,1635341.0,-240.0,-19.0,-8270.0,486.0,256.0,-809.0
9.530222999999998,1635736.0,-253.0,42.0,-8276.0,198.0,241.0,-830.0
9.540398999999999,1635437.0,-239.0,73.0,-8262.0,-181.0,223.0,-846.0
9.550181,1634078.0,-220.0,57.0,-8261.0,-573.0,222.0,-863.0
9.560429000000001,1631533.0,-192.0,5.0,-8234.0,-915.0,232.0,-879.0
9.570330999999998,1631532.0,-188.0,-84.0,-8200.0,-1187.0,263.0,-895.0
9.580398999999998,1628179.0,-197.0,-196.0,-8156.0,-1233.0,296.0,-917.0
9.590317,1624192.0,-196.0,-292.0,-8133.0,-1115.0,345.0,-942.0
9.600273,1619657.0,-187.0,-384.0,-8109.0,-855.0,387.0,-964.0
9.610279,1614872.0,-196.0,-435.0,-8089.0,-509.0,413.0,-993.0
9.620254999999998,1614873.0,-222.0,-426.0,-8071.0,-135.0,427.0,-1023.0
9.630467999999999,1610374.0,-240.0,-372.0,-8064.0,196.0,408.0,-1042.0
9.640081999999998,1605785.0,-246.0,-289.0,-8050.0,426.0,379.0,-1053.0
9.650373,1601176.0,-258.0,-183.0,-8047.0,501.0,340.0,-1060.0
9.660192,1596895.0,-254.0,-71.0,-8045.0,391.0,297.0,-1061.0
9.670558999999999,1596894.0,-224.0,11.0,-8036.0,136.0,268.0,-1055.0
9.680161,1592927.0,-204.0,72.0,-8034.0,-217.0,248.0,-1044.0
9.690382999999999,1589414.0,-193.0,87.0,-8012.0,-589.0,248.0,-1033.0
9.700154,1586399.0,-196.0,23.0,-8022.0,-924.0,257.0,-1014.0
9.710392999999998,1583978.0,-204.0,-63.0,-7998.0,-1176.0,282.0,-1005.0
9.720127,1583979.0,-214.0,-182.0,-7986.0,-1280.0,303.0,-1002.0
9.730595,1582126.0,-203.0,-275.0,-7978.0,-1181.0,316.0,-997.0
9.739935000000001,1580971.0,-228.0,-362.0,-7972.0,-1016.0,331.0,-990.0
9.750521,1580452.0,-240.0,-442.0,-7970.0,-597.0,319.0,-990.0
9.760218,1580615.0,-260.0,-448.0,-7980.0,-205.0,290.0,-984.0
9.770473,1580614.0,-255.0,-390.0,-8002.0,147.0,250.0,-971.0
9.780119000000001,1581569.0,-252.0,-315.0,-8002.0,420.0,209.0,-969.0
9.790414,1583282.0,-260.0,-223.0,-8025.0,555.0,158.0,-946.0
9.800329,1585769.0,-249.0,-108.0,-8061.0,534.0,130.0,-920.0
9.810404999999998,1588520.0,-233.0,-16.0,-8074.0,291.0,116.0,-896.0
9.820189000000001,1588521.0,-231.0,45.0,-8096.0,-31.0,108.0,-860.0
9.830350999999999,1591692.0,-229.0,69.0,-8116.0,-397.0,106.0,-832.0
9.840200999999999,1595011.0,-239.0,41.0,-8133.0,-741.0,116.0,-795.0
9.850373,1598432.0,-243.0,-69.0,-8147.0,-994.0,124.0,-760.0
9.860157,1601865.0,-240.0,-153.0,-8139.0,-1117.0,124.0,-730.0
9.870591,1601864.0,-244.0,-277.0,-8141.0,-1074.0,115.0,-693.0
9.879962999999998,1604955.0,-253.0,-361.0,-8135.0,-876.0,105.0,-671.0
9.889722999999998,1607650.0,-266.0,-434.0,-8136.0,-554.0,86.0,-650.0
9.900013,1610337.0,-274.0,-452.0,-8125.0,-59.0,50.0,-629.0
9.910471,1612472.0,-266.0,-429.0,-8145.0,322.0,27.0,-606.0
9.920012999999999,1612473.0,-274.0,-357.0,-8163.0,626.0,3.0,-581.0
9.930486999999998,1614028.0,-263.0,-220.0,-8171.0,788.0,-16.0,-548.0
9.939932999999998,1615163.0,-250.0,-124.0,-8186.0,797.0,-26.0,-518.0
9.949785,1616036.0,-261.0,-15.0,-8191.0,640.0,-37.0,-474.0
9.959722999999999,1616331.0,-235.0,40.0,-8204.0,361.0,-42.0,-425.0
9.969889,1616330.0,-241.0,70.0,-8196.0,11.0,-50.0,-375.0
9.979659,1616037.0,-249.0,49.0,-8188.0,-336.0,-62.0,-332.0
9.989880999999999,1615306.0,-263.0,-29.0,-8175.0,-684.0,-69.0,-287.0
