Time,wm_ref,wm,PWM
0.0,0.0,0.0,0.0
0.05000099999999996,0.0,0.0,0.0
0.10000500000000034,0.0,0.0,0.0
0.1500060000000003,0.0,0.0,0.0
0.20000900000000055,0.0,0.0,0.0
0.2500140000000002,0.0,0.0,0.0
0.30001500000000014,0.0,0.0,0.0
0.35001499999999997,0.0,0.0,0.0
0.4000200000000005,0.0,0.0,0.0
0.4500200000000003,0.0,0.0,0.0
0.5000230000000006,0.0,0.0,0.0
0.550027,0.0,0.0,0.0
0.600028,0.0,0.0,0.0
0.6500280000000007,0.0,0.0,0.0
0.7000299999999999,0.0,0.0,0.0
0.7500300000000006,0.0,0.0,0.0
0.8000319999999999,0.0,0.0,0.0
0.8500350000000001,0.0,0.0,0.0
0.9000349999999999,0.0,0.0,0.0
0.9500359999999999,0.0,0.0,0.0
1.0000420000000005,202.3563995361328,0.0,201.0
1.050045,204.7120361328125,94.2420425415039,171.0
1.1000500000000004,207.06661987304688,219.8893280029297,134.0
1.1500500000000002,209.4192352294922,219.9113006591797,139.0
1.2000510000000002,211.7695770263672,198.96337890625,148.0
1.2500520000000002,214.1169891357422,209.43515014648438,147.0
1.300058,216.461181640625,219.88491821289062,146.0
1.35006,218.80108642578125,219.90249633789062,148.0
1.4000599999999999,221.13629150390625,209.4393310546875,154.0
1.4500640000000002,223.46646118164062,219.89370727539062,153.0
1.5000689999999999,225.79087829589844,219.8893280029297,155.0
1.5500750000000005,228.10897827148438,219.88491821289062,158.0
1.600078,230.42001342773438,219.8981170654297,160.0
1.6500789999999999,232.72344970703125,230.37864685058594,159.0
1.7000830000000002,235.01893615722656,230.36483764648438,161.0
1.7500870000000006,237.3057861328125,240.83595275878906,160.0
1.8000880000000006,239.5832977294922,230.37864685058594,166.0
1.8500930000000002,241.85122680664062,251.3020782470703,161.0
1.9000960000000005,244.10873413085938,240.8407745361328,167.0
1.9500970000000004,246.35523986816406,240.85040283203125,169.0
2.0001000000000007,248.59042358398438,251.31211853027344,168.0
2.0501050000000003,250.81370544433594,251.3020782470703,170.0
2.1001080000000005,253.0243682861328,251.31211853027344,172.0
2.1501080000000004,255.2218017578125,251.3271942138672,175.0
2.2001110000000006,257.40576171875,261.783447265625,173.0
2.250115,259.5755615234375,261.7782287597656,176.0
2.3001180000000003,261.7306213378906,272.2547912597656,174.0
2.3501210000000006,263.8704528808594,261.783447265625,180.0
2.400124,265.9945373535156,261.783447265625,182.0
2.450127,268.10235595703125,272.2547912597656,180.0
2.500127,270.1932067871094,272.2711181640625,182.0
2.550129,272.266845703125,272.26025390625,184.0
2.600131,274.3226318359375,272.26025390625,186.0
2.6501330000000003,276.3600769042969,282.7317810058594,185.0
2.700138,278.3788146972656,282.7148132324219,187.0
2.75014,280.37811279296875,282.7317810058594,189.0
2.8001430000000003,282.3575744628906,293.1974792480469,187.0
2.8501440000000002,284.3166809082031,293.2091979980469,189.0
2.9001480000000006,286.25506591796875,293.1916198730469,191.0
2.9501480000000004,288.1719970703125,293.215087890625,193.0
3.0001490000000004,290.0672302246094,293.2091979980469,195.0
3.050149,291.9402160644531,293.215087890625,196.0
3.1001510000000003,293.7905578613281,303.6748962402344,195.0
3.1501540000000006,295.6178283691406,303.6688232421875,196.0
3.200159,297.4215393066406,303.6566467285156,198.0
3.2501610000000003,299.2011413574219,293.2033386230469,203.0
3.3001630000000004,300.95623779296875,314.1464538574219,198.0
3.3501659999999998,302.68646240234375,314.1401672363281,200.0
3.400169,304.391357421875,314.1401672363281,201.0
3.4501749999999998,306.0705871582031,314.1213073730469,203.0
3.500179000000001,307.72357177734375,303.6627502441406,208.0
3.5501810000000003,309.34991455078125,314.1464538574219,206.0
3.600182,310.9492492675781,314.1527099609375,207.0
3.6501859999999997,312.5212707519531,324.60498046875,205.0
3.7001919999999995,314.06561279296875,314.1213073730469,210.0
3.7501949999999997,315.5816955566406,324.6114807128906,208.0
3.8001959999999997,317.0692138671875,314.1527099609375,213.0
3.850201,318.5279541015625,324.5985107421875,211.0
3.900202,319.9573059082031,335.09625244140625,209.0
3.950203,321.35711669921875,324.6244812011719,214.0
4.000207,322.7270202636719,324.60498046875,215.0
4.050212,324.0666809082031,335.0694274902344,213.0
4.100213,325.3756103515625,335.09625244140625,214.0
4.150217,326.6536865234375,324.60498046875,219.0
4.200217,327.9004211425781,335.1029357910156,216.0
4.250222000000001,329.1156921386719,335.0694274902344,217.0
4.300223000000001,330.2990417480469,335.09625244140625,218.0
4.350225,331.4502258300781,335.08953857421875,219.0
4.4002289999999995,332.56903076171875,345.5472717285156,217.0
4.4502299999999995,333.65509033203125,345.5679931640625,218.0
4.500235,334.7082214355469,335.0694274902344,222.0
4.550236,335.7279968261719,345.5679931640625,220.0
4.600242,336.7144470214844,345.533447265625,221.0
4.650243,337.6669921875,335.09625244140625,225.0
4.700247000000001,338.5856628417969,345.5472717285156,222.0
4.750247,339.4700622558594,356.046875,220.0
4.800247000000001,340.320068359375,356.046875,220.0
4.8502469999999995,341.13543701171875,345.57489013671875,225.0
4.900251000000001,341.9160461425781,345.5472717285156,225.0
4.950260999999999,342.6617126464844,345.50579833984375,226.0
5.000261999999999,343.3720397949219,345.5679931640625,226.0
5.050267,344.04705810546875,356.0112609863281,223.0
5.1002670000000006,344.6864318847656,356.046875,224.0
5.150270000000001,345.2901916503906,356.0254821777344,225.0
5.200271000000001,345.8580322265625,356.0397644042969,225.0
5.250272000000001,346.389892578125,345.5679931640625,229.0
5.300274,346.8856506347656,356.0326232910156,226.0
