Time,wm_ref,wm,PWM
1.4000899999999996,221.1362762451172,0.0,146.0
1.450093999999999,223.4664306640625,0.0,147.0
1.5000969999999993,225.790771484375,0.0,149.0
1.5501019999999999,228.10882568359375,0.0,150.0
1.6001029999999998,230.41976928710938,0.0,152.0
1.6501079999999995,232.72337341308594,0.0,153.0
1.7001079999999993,235.01869201660156,0.0,155.0
1.7501129999999998,237.3055877685547,0.0,156.0
1.8001159999999992,239.58319091796875,0.0,158.0
1.8501219999999998,241.85116577148438,0.0,159.0
1.9001219999999988,244.10853576660156,0.0,161.0
1.9501269999999993,246.35523986816406,0.0,162.0
2.0001309999999988,248.59046936035156,0.0,164.0
2.0501329999999998,250.81362915039062,10.471548080444336,165.0
2.100134999999999,253.02423095703125,125.65857696533203,167.0
2.1501390000000002,255.2218475341797,209.42257690429688,168.0
2.20014,257.4056701660156,240.85040283203125,169.0
2.2501439999999997,259.5754699707031,251.3070831298828,171.0
2.300147999999999,261.7305908203125,251.3070831298828,172.0
2.3501529999999997,263.8705139160156,251.3020782470703,174.0
2.4001529999999986,265.9944763183594,261.7991638183594,175.0
2.450155999999999,268.102294921875,251.31211853027344,177.0
2.50016,270.1933288574219,261.7782287597656,178.0
2.550164999999999,272.2670593261719,272.243896484375,179.0
2.600169,274.32293701171875,272.2493591308594,181.0
2.650168999999999,276.3603210449219,272.2711181640625,182.0
2.700169,278.3788757324219,272.2711181640625,183.0
2.75017,280.37811279296875,282.7374572753906,185.0
2.800171999999999,282.3575439453125,282.7317810058594,186.0
2.850174,284.3166198730469,282.7317810058594,187.0
2.900175,286.2549133300781,282.7374572753906,189.0
2.950176999999999,288.17193603515625,293.2033386230469,190.0
3.000177,290.067138671875,293.215087890625,191.0
3.0501809999999994,291.9402770996094,293.1916198730469,192.0
3.1001819999999993,293.79058837890625,293.2091979980469,193.0
3.1501840000000003,295.6178283691406,293.2033386230469,195.0
3.200188,297.4215087890625,293.1916198730469,196.0
3.250189999999999,299.20111083984375,293.2033386230469,197.0
3.3001899999999997,300.95611572265625,303.68701171875,198.0
