Time,wm_ref,wm,PWM
5.550239999999995,0.0,0.0,0.0
5.6002459999999985,0.0,0.0,0.0
5.650245999999996,0.0,0.0,0.0
5.700246,0.0,0.0,0.0
5.750245999999997,0.0,0.0,0.0
5.800246999999999,0.0,0.0,0.0
5.850246999999996,0.0,0.0,0.0
5.900251999999995,0.0,0.0,0.0
5.950257000000001,0.0,0.0,0.0
6.000256999999998,300.0,0.0,198.0
6.050263000000001,300.0,104.70709991455078,198.0
6.100265999999998,300.0,230.36944580078125,198.0
6.150268999999994,300.0,282.72613525390625,198.0
6.200268999999999,300.0,293.215087890625,198.0
6.250273,300.0,293.1916198730469,198.0
6.300278999999996,300.0,303.6506042480469,198.0
6.3502829999999975,300.0,303.6627502441406,198.0
6.400284999999997,300.0,293.2033386230469,198.0
6.450289999999995,300.0,314.1275634765625,198.0
6.500290999999997,300.0,314.1527099609375,198.0
6.550291999999999,300.0,293.2091979980469,198.0
6.600294999999996,300.0,303.6688232421875,198.0
6.650295,300.0,303.68701171875,198.0
6.7002979999999965,300.0,293.1974792480469,198.0
6.750298999999998,300.0,314.1527099609375,198.0
6.8003009999999975,300.0,303.6748962402344,198.0
6.850304000000001,300.0,303.6688232421875,198.0
6.900303999999998,300.0,314.15899658203125,198.0
6.950306999999995,300.0,303.6688232421875,198.0
7.000310999999996,300.0,303.6627502441406,198.0
7.050311999999998,300.0,314.1527099609375,198.0
7.100314999999995,300.0,303.6688232421875,198.0
7.150323999999998,300.0,303.63238525390625,198.0
7.200326999999994,300.0,303.6688232421875,198.0
7.250326999999999,300.0,293.215087890625,198.0
7.300326999999996,300.0,303.68701171875,198.0
7.350327,300.0,303.68701171875,198.0
7.400326999999997,300.0,293.215087890625,198.0
7.4503330000000005,300.0,314.1213073730469,198.0
7.500335999999997,300.0,303.6688232421875,198.0
7.5503399999999985,300.0,303.6627502441406,198.0
7.600344999999997,300.0,314.1275634765625,198.0
7.6503489999999985,300.0,303.6627502441406,198.0
7.700351999999995,300.0,303.6688232421875,198.0
7.750353999999994,300.0,314.1464538574219,198.0
7.800359,300.0,303.6566467285156,198.0
7.850362999999994,300.0,303.6627502441406,198.0
7.900362999999999,300.0,314.15899658203125,198.0
7.950362999999996,300.0,303.68701171875,198.0
8.000363,300.0,293.215087890625,198.0
8.050362999999997,300.0,303.68701171875,198.0
8.100369,300.0,314.1213073730469,198.0
8.150371999999997,300.0,303.6688232421875,198.0
8.200375999999999,300.0,303.6627502441406,198.0
8.250377999999998,300.0,314.1464538574219,198.0
8.300380999999994,300.0,303.6688232421875,198.0
8.350381999999996,300.0,303.68096923828125,198.0
8.400388,300.0,314.1213073730469,198.0
8.450390999999996,300.0,303.6688232421875,198.0
8.500391999999998,300.0,303.68096923828125,198.0
8.550393999999997,300.0,314.1464538574219,198.0
8.600394999999999,300.0,303.68096923828125,198.0
8.650396999999998,300.0,293.2033386230469,198.0
8.700401,300.0,303.6627502441406,198.0
8.750400999999997,300.0,314.15899658203125,198.0
8.800401,300.0,293.215087890625,198.0
8.850403,300.0,303.6748962402344,198.0
8.900407000000001,300.0,314.1338806152344,198.0
8.950410999999995,300.0,303.6627502441406,198.0
9.000411,300.0,303.68701171875,198.0
9.050413999999996,300.0,314.1401672363281,198.0
9.100417,300.0,303.6688232421875,198.0
9.150416999999997,300.0,303.68701171875,198.0
9.200416999999995,300.0,314.15899658203125,198.0
9.250419999999998,300.0,303.6688232421875,198.0
9.300421,300.0,303.68096923828125,198.0
9.350426999999996,300.0,314.1213073730469,198.0
9.400431999999995,300.0,303.6566467285156,198.0
9.450434999999999,300.0,303.6688232421875,198.0
9.500434999999996,300.0,314.15899658203125,198.0
9.550436999999995,300.0,303.6748962402344,198.0
9.600442999999999,300.0,303.6506042480469,198.0
9.650445999999995,300.0,314.1401672363281,198.0
9.700449999999996,300.0,303.6627502441406,198.0
9.75045,300.0,303.68701171875,198.0
9.800452999999997,300.0,314.1401672363281,198.0
9.850456000000001,300.0,303.6688232421875,198.0
9.900459999999995,300.0,303.6627502441406,198.0
9.950460999999997,300.0,303.68096923828125,198.0
10.000461999999999,300.0,303.68096923828125,198.0
10.050466,300.0,293.1916198730469,198.0
10.100465999999997,300.0,303.68701171875,198.0
10.150469000000001,300.0,303.6688232421875,198.0
10.200474,300.0,293.18572998046875,198.0
10.250478000000001,300.0,314.1338806152344,198.0
10.300481999999995,300.0,303.6627502441406,198.0
10.350485999999997,300.0,303.6627502441406,198.0
10.400492,300.0,314.1213073730469,198.0
10.450494999999997,300.0,303.6688232421875,198.0
10.500498,300.0,303.6688232421875,198.0
10.550500999999997,300.0,314.1401672363281,198.0
10.600502999999996,300.0,303.6748962402344,198.0
10.650503,300.0,303.68701171875,198.0
10.700506999999995,300.0,314.1338806152344,198.0
10.750507999999996,300.0,303.68096923828125,198.0
10.800511,300.0,303.6688232421875,198.0
10.850516999999996,300.0,314.1213073730469,198.0
10.900520999999998,300.0,303.6627502441406,198.0
10.950523999999994,300.0,303.6688232421875,198.0
11.000527999999996,200.0,314.1338806152344,132.0
11.050531,200.0,251.31211853027344,132.0
11.100530999999997,200.0,209.4393310546875,132.0
11.150537,200.0,198.94349670410156,132.0
11.200541999999999,200.0,188.47654724121094,132.0
11.250546,200.0,188.48033142089844,132.0
11.300548999999997,200.0,188.4840850830078,132.0
11.350555999999997,200.0,188.46900939941406,132.0
11.400557999999997,200.0,188.4878692626953,132.0
11.450558999999998,200.0,188.4916229248047,132.0
11.500563999999997,200.0,188.47654724121094,132.0
11.550567999999998,200.0,188.48033142089844,132.0
11.600573999999995,200.0,188.4727783203125,132.0
11.650576999999998,200.0,188.4840850830078,132.0
11.700576999999996,200.0,188.4954071044922,132.0
11.750578999999995,200.0,188.4878692626953,132.0
11.800582999999996,200.0,188.48033142089844,132.0
11.850586999999997,200.0,188.48033142089844,132.0
11.900590999999999,200.0,188.48033142089844,132.0
11.950590999999996,200.0,188.4954071044922,132.0
12.000591,200.0,188.4954071044922,132.0
12.050594999999994,200.0,198.95144653320312,132.0
12.100594999999998,200.0,188.4954071044922,132.0
12.150599,200.0,188.48033142089844,132.0
12.200603000000001,200.0,188.48033142089844,132.0
12.250606999999995,200.0,188.48033142089844,132.0
12.300607,200.0,188.4954071044922,132.0
12.350611,200.0,188.48033142089844,132.0
12.400613999999997,200.0,198.95542907714844,132.0
12.450617999999999,200.0,188.48033142089844,132.0
12.500623999999995,200.0,188.4727783203125,132.0
12.550624999999997,200.0,188.4916229248047,132.0
12.600628999999998,200.0,188.48033142089844,132.0
12.650631999999995,200.0,178.0127410888672,132.0
12.700634,200.0,188.4878692626953,132.0
12.750639,200.0,178.00563049316406,132.0
12.800643999999998,200.0,198.9474639892578,132.0
12.850645999999998,200.0,188.4878692626953,132.0
12.900647999999997,200.0,188.4878692626953,132.0
12.950651999999998,200.0,188.48033142089844,132.0
13.000651999999995,200.0,188.4954071044922,132.0
13.050657000000001,200.0,188.47654724121094,132.0
13.100659,200.0,188.4878692626953,132.0
13.150663999999999,200.0,188.47654724121094,132.0
13.200668,200.0,188.48033142089844,132.0
13.250671999999994,200.0,188.48033142089844,132.0
13.300674,200.0,188.4878692626953,132.0
13.350674999999995,200.0,188.4916229248047,132.0
13.400679999999994,200.0,188.47654724121094,132.0
13.450682,200.0,188.4878692626953,132.0
13.500685999999995,200.0,188.48033142089844,132.0
13.550689999999996,200.0,188.48033142089844,132.0
13.600690999999998,200.0,188.4916229248047,132.0
13.650690999999995,200.0,188.4954071044922,132.0
13.700696,200.0,188.47654724121094,132.0
13.750696999999995,200.0,188.4916229248047,132.0
13.800698999999994,200.0,188.4878692626953,132.0
13.850701999999998,200.0,188.4840850830078,132.0
13.900706999999997,200.0,188.47654724121094,132.0
13.950706999999994,200.0,188.4954071044922,132.0
14.000712999999998,200.0,188.4727783203125,132.0
14.050714999999997,200.0,188.4878692626953,132.0
14.100719999999995,200.0,188.47654724121094,132.0
14.150723,200.0,188.4840850830078,132.0
14.200722999999996,200.0,188.4954071044922,132.0
14.250723,200.0,178.0234375,132.0
14.300725,200.0,188.4878692626953,132.0
14.350724999999997,200.0,188.4954071044922,132.0
14.400726999999996,200.0,188.4878692626953,132.0
14.45073,200.0,188.4840850830078,132.0
14.500734999999999,200.0,188.47654724121094,132.0
14.550739,200.0,188.48033142089844,132.0
14.600739999999995,200.0,178.01988220214844,132.0
14.650742000000001,200.0,188.4878692626953,132.0
14.700745999999995,200.0,188.48033142089844,132.0
14.750748999999999,200.0,188.4840850830078,132.0
14.800753,200.0,178.00918579101562,132.0
14.850755999999997,200.0,198.95542907714844,132.0
14.900757999999996,200.0,188.4878692626953,132.0
